fid;Naam;Webadres;Tel;KvKnr;Plaats;SBICode;SBINaam;Kans;Keten;Typering;AantalMedewerkers;TJ_Warmte;TJ_CondWarmte;NM3Gas_CondWarmte;Red_tonCO2_CondWarmte;TJ_MTWarmte;NM3Gas_MTWarmte;kWh_MTWarmte;Red_tonCO2_MTWarmte
3474;Marlo van de Wildenberg t.h.o.d.n. Plus Van de;;0492-520046;50523104;HELMOND;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3475;Albert Heijn BV;;075-6591111;35012085;AMSTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3476;Albert Heijn BV;www.ah.nl;0164-265009;35012085;BERGEN OP ZOOM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3477;Coop Supermarkten BV;www.coop.nl;024-6790160;9124392;NIJMEGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3478;Coop Supermarkten BV;www.coop.nl;0511-479260;9124392;BUITENPOST;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3479;Coop Supermarkten BV;www.coop.nl;0315-341020;9124392;GAANDEREN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3480;Coop Supermarkten BV;www.coop.nl;038-4535857;9124392;ZWOLLE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3481;Coop Supermarkten BV;www.coop.nl;0315-271160;9124392;GENDRINGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3482;Coop Supermarkten BV;;0511-448860;9124392;DE WESTEREEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3483;Albert Heijn BV;www.ah.nl;075-6591111;35012085;HARDINXVELD-GIESSENDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3484;Hoogzandveld BV;www.personeelstool.hoogzandveld.nl;030-6063200;50776665;NIEUWEGEIN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3485;Plus Rutjens;;06-28204428;50835793;ROERMOND;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3486;Plus van Ostadelaan BV;www.plus.nl;030-6086160;50877720;UTRECHT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3487;Deka Supermarkten BV;;0251-276666;34050453;SCHAGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3488;Coop Schippers Annen;www.coopschippers.nl;0592-271331;50894935;ANNEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3489;Deen Winkels BV;www.deen.nl;0226-317660;36009674;NOORD-SCHARWOUDE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3490;Aanholt Supermarkt BV;www.sdbpetenbos.nl;0318-589965;50962701;VEENENDAAL;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3491;Plus Cornelis Almelo BV;www.plusalmelo.nl;0546-812317;50972111;ALMELO;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3492;Plus Cornelis BV;www.pluscornelis.nl;0573-251056;50972863;LOCHEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3493;VOF Ben en Iris Cornelissen;www.plus.nl;070-3020006;50982761;'S-GRAVENHAGE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3494;Coop Supermarkten BV;www.coop.nl;077-3960160;9124392;BAARLO LB;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3495;Coop Supermarkten BV;www.coop.nl;0475-590590;9124392;HAELEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3496;Coop Supermarkten BV;;0544-481216;9124392;BELTRUM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3497;Coop Supermarkten BV;www.coop.nl;0316-527129;9124392;ZEVENAAR;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3498;Albert Heijn BV;;075-6591111;35012085;AMSTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3499;Supermarkt Jan Heeren BV;www.spar.nl;073-5492428;51078570;SCHIJNDEL;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3500;J.D. Terpstra t.h.o.d.n. Spar;www.spar.nl;0511-423740;51128136;DAMWALD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3501;Coop Supermarkten BV;www.coop.nl;070-3853984;9124392;'S-GRAVENHAGE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3502;Coop Supermarkten BV;www.supercoop.nl;0592-398896;9124392;ASSEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3503;Jumbo Supermarkten BV;www.jumbosupermarkten.nl;030-2524160;16044409;UTRECHT;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3504;Supermarkt Van der Sangen BV;www.c1000.nl;073-5321387;51235536;GEFFEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3505;Aldi Drachten BV;;0512-589200;1048011;APPELSCHA;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3506;Emté Supermarkten BV;;074-2508227;18117531;HENGELO OV;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3507;Albert Heijn BV;;075-6591111;35012085;ROTTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3508;Nije Retail BV;;0528-246210;51285703;HOOGEVEEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3509;Coop Supermarkten BV;www.coop.nl;050-3697160;9124392;GRONINGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3510;Coop Supermarkten BV;www.coop.nl;050-5776162;9124392;GRONINGEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3511;Aldi Roosendaal BV;;0165-583800;20088265;OUDE-TONGE;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3512;Multi Tokorien IJburg;;06-28566113;33115697;AMSTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3513;Plasmans Exploitatie BV;;013-5041244;18055766;DIESSEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3514;Etos Zuid-Beijerland;www.albertheijnzuidbeijerland.nl;0186-661496;51380528;ZUID-BEIJERLAND;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3515;Grimberg Supermarkten BV;www.c1000.nl;040-2635930;51436159;NUENEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3516;R. Kromkamp t.h.o.d.n. Jumbo;www.jumbosupermarkten.nl;0524-512564;51440393;COEVORDEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3517;Hoek Foodretail BV;;0318-541229;51472430;VEENENDAAL;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3518;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3519;Deka Supermarkten BV;;0251-276666;34050453;IJMUIDEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3520;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3521;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3522;Deka Supermarkten BV;;0251-276666;34050453;AMSTERDAM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3523;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3524;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3525;Deka Supermarkten BV;;0251-276666;34050453;VELSERBROEK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3526;Deka Supermarkten BV;;0251-276666;34050453;HILLEGOM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3527;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3528;Deka Supermarkten BV;;0251-276666;34050453;HAARLEM;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3529;Deka Supermarkten BV;;0251-276666;34050453;DEN HELDER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3530;Deka Supermarkten BV;;0251-276666;34050453;ALKMAAR;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3531;Deka Supermarkten BV;;0251-276666;34050453;HOORN NH;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3532;Deka Supermarkten BV;;0251-276666;34050453;HEERHUGOWAARD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3533;Deka Supermarkten BV;www.dekamarkt.nl;0251-276666;34050453;HEERHUGOWAARD;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3534;Deka Supermarkten BV;www.dekemarkt.nl;0251-276666;34050453;ZWAAG;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;150;2.395838;7.871128;276000;520.812;9.99846;351000;657000;316.755
3535;Deka Supermarkten BV;;0251-276666;34050453;GROOTEBROEK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3536;Deka Supermarkten BV;;0251-276666;34050453;ENKHUIZEN;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;75;1.197919;3.935564;138000;260.406;4.99923;176000;328000;159.584
3537;Deka Supermarkten BV;;0251-276666;34050453;MIDDENMEER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3538;Deka Supermarkten BV;;0251-276666;34050453;LUTJEBROEK;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;15;0.239584;0.787113;28000;52.836;0.999846;35000;66000;31.329
3539;Deka Supermarkten BV;;0251-276666;34050453;DEN OEVER;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
3540;Deka Supermarkten BV;;0251-276666;34050453;WERVERSHOOF;4711;Supermarkten en dergelijke winkels met een algemeen assortiment voedings- en genotmiddelen;EnergieEfficientie&Recycling;;CirculerendeHandel;35;0.559029;1.836596;64000;120.768;2.332974;82000;153000;74.256
